"stop_id","stop_lon","stop_lat","stop_name"
"mrt_003","-8.191499","40.360039","Almacinha"
"mrt_001","-8.287876","40.350878","Alcordal (X Capela)"
"mrt_020","-8.327983","40.362294","Cerdeirinha"
"sre_070","-8.517227","40.010684","Degracias (Rua do Lavadouro)"
"mrt_021","-8.19772","40.439112","Chão Miúdo"
"sre_071","-8.521601","40.007457","Degracias"
"sre_072","-8.521728","40.007457","Degracias"
"cdn_028","-8.501048","40.112595","Condeixa-a-Nova (Terminal Rodoviário)"
"sre_076","-8.534454","40.015492","Casais de São Jorge (X)"
"sre_077","-8.533155","40.014676","Casais de São Jorge (X)"
"cnt_318","-8.679272","40.348283","Braganção"
"sre_078","-8.548071","40.026774","Pedreira"
"cnt_319","-8.679214","40.348338","Braganção"
"sre_079","-8.548","40.026665","Pedreira"
"cnt_314","-8.663723","40.340403","Casal Novo"
"cnt_315","-8.663624","40.340448","Casal Novo"
"cnt_316","-8.670373","40.34349","Taboeira"
"cnt_317","-8.670424","40.343546","Taboeira"
"cnt_321","-8.68646","40.350229","Nogueiras"
"cnt_322","-8.693823","40.349311","Olhos da Fervença (Praia Fluvial)"
"cnt_323","-8.693212","40.349288","Olhos da Fervença (Praia Fluvial)"
"cnt_324","-8.693318","40.349067","Olhos da Fervença (Praia Fluvial)"
"mrt_019","-8.33231","40.377952","Cerdeira (X)"
"cnt_320","-8.686201","40.350167","Nogueiras"
"mrt_017","-8.267876","40.340788","Cercosa (Igreja)"
"mrt_018","-8.32071","40.365128","Cerdeira"
"cdn_032","-8.502277","40.109938","Prédio Amarelo"
"mrt_015","-8.29318","40.460057","Carvalhal"
"cdn_031","-8.495044","40.110286","Centro de Saúde I"
"mrt_013","-8.256518","40.389657","Carapinhal (X)"
"mrt_014","-8.254876","40.391097","Carapinhal (X SCVA)"
"mrt_011","-8.237371","40.374455","Caparrosinha"
"mrt_012","-8.266297","40.389271","Carapinhal"
"mrt_031","-8.300053","40.472367","Laceiras"
"cdn_019","-8.492158","40.108148","Condeixa-a-Velha (X)"
"mrt_032","-8.252245","40.500323","Linhar de Pala"
"sre_060","-8.488418","40.006284","Cotas (EB1)"
"cdn_018","-8.496944","40.11091","Segurança Social"
"sre_061","-8.488413","40.006427","Cotas (EB1)"
"mrt_030","-8.245733","40.405429","Gândara"
"sre_062","-8.495218","40.013011","Ramalheira"
"sre_063","-8.494528","40.012952","Ramalheira"
"cdn_014","-8.496905","40.110783","Segurança Social"
"cdn_013","-8.496766","40.117","Pousada Condeixa"
"cnt_329","-8.704718","40.357887","Fervença de Baixo (X)"
"sre_069","-8.517123","40.010648","Degracias (Rua do Lavadouro)"
"cnt_326","-8.697588","40.3493","Olhos da Fervença (EB1)"
"cnt_327","-8.697419","40.349371","Olhos da Fervença (EB1)"
"cnt_328","-8.704792","40.357888","Fervença de Baixo (X)"
"cnt_332","-8.72344","40.365883","Catarinões"
"cnt_333","-8.723379","40.365973","Catarinões"
"cnt_334","-8.729426","40.367998","Cochadas (Camélias)"
"cnt_335","-8.729458","40.36794","Cochadas (Camélias)"
"cnt_330","-8.709943","40.359285","Fervença de Baixo"
"cnt_331","-8.710012","40.35924","Fervença de Baixo"
"mrt_028","-8.246147","40.346409","Ferradosa"
"mrt_029","-8.19813","40.377887","Freixo"
"cdn_021","-8.498889","40.112056","Outeiro"
"mrt_026","-8.195095","40.369058","Falgaroso do Maio (X)"
"cdn_020","-8.492265","40.10821","Condeixa-a-Velha (X)"
"mrt_027","-8.192528","40.455449","Felgueira"
"mrt_024","-8.299286","40.419557","Espinho"
"mrt_025","-8.283639","40.446117","Falgaroso da Serra"
"mrt_022","-8.255336","40.380988","Cortegaça"
"mrt_023","-8.276152","40.474288","Eirigo"
"mrt_042","-8.237013","40.39943","Mortágua (EB23)"
"sre_092","-8.540447","40.035915","Tapéus"
"mrt_043","-8.238386","40.398662","Mortágua (Gimnodesportivo)"
"sre_093","-8.540646","40.035827","Tapéus"
"cdn_007","-8.49276","40.113312","Mercado"
"mrt_040","-8.231903","40.395447","Mortágua (Centro Cultural)"
"cdn_006","-8.491273","40.106469","Cooperativa Agrícola"
"mrt_041","-8.238282","40.404126","Mortágua (Centro Educativo)"
"sre_095","-8.565876","40.033451","Porto Coelheiro"
"sre_096","-8.56587","40.033375","Porto Coelheiro"
"cdn_004","-8.485479","40.111975","Senhora das Dores"
"sre_097","-8.579035","40.0384","Nó de Soure (A1)"
"cdn_002","-8.479735","40.111159","Avessada"
"cnt_301","-8.64585","40.306159","Casal (ACDC)"
"cnt_302","-8.654414","40.30518","Moreiras"
"cdn_012","-8.495889","40.121085","Urb. Quinta Nogueira"
"mrt_039","-8.264811","40.415722","Monte Lobos"
"cdn_010","-8.495032","40.110374","Centro de Saúde I"
"mrt_037","-8.346848","40.38672","Meligioso"
"mrt_038","-8.258849","40.415824","Moitinhal (X)"
"mrt_035","-8.268451","40.432336","Macieira"
"mrt_036","-8.262615","40.357406","Marmeleira"
"mrt_033","-8.289447","40.359652","Lourinha de Baixo"
"sre_090","-8.558161","40.036841","Venda Nova (X)"
"mrt_034","-8.297422","40.377235","Lourinha de Cima"
"sre_091","-8.540762","40.035985","Tapéus"
"mrt_053","-8.263529","40.421655","Palinha"
"sre_081","-8.551212","40.029056","Carvalhal"
"sre_082","-8.554143","40.028535","Baixos (X)"
"mrt_051","-8.264047","40.423486","Pala"
"mrt_052","-8.2522","40.463113","Palheiros"
"sre_084","-8.553881","40.028368","Baixos (X)"
"mrt_050","-8.304092","40.457676","Painçal"
"sre_087","-8.560872","40.03506","Venda Nova"
"sre_088","-8.560791","40.035285","Venda Nova"
"cnt_307","-8.671373","40.313512","Póvoa"
"sre_089","-8.558229","40.036756","Venda Nova (X)"
"cnt_308","-8.671198","40.313712","Póvoa"
"cnt_309","-8.671137","40.313544","Póvoa"
"cnt_303","-8.654397","40.305237","Moreiras"
"cnt_304","-8.667074","40.305865","Laje"
"cnt_305","-8.666942","40.305867","Laje"
"cnt_306","-8.63579","40.305216","Casal Cadima (X)"
"cnt_312","-8.658102","40.335118","Corga"
"cnt_313","-8.658021","40.335167","Corga"
"mrt_048","-8.258198","40.46289","Ortigosa"
"mrt_049","-8.259243","40.457804","Ortigosa (X)"
"mrt_046","-8.203147","40.482603","Mortazel (X)"
"mrt_047","-8.346407","40.372182","Moura"
"mrt_045","-8.209247","40.484611","Mortazel"
"sre_080","-8.551235","40.028878","Carvalhal"
"sre_030","-8.69349","40.104997","Carvalhal da Azóia"
"sre_031","-8.669003","40.098575","Cercal (X Brunhós)"
"sre_032","-8.668848","40.098438","Cercal (X Brunhós)"
"sre_033","-8.669511","40.1131","Brunhós"
"sre_034","-8.717507","40.097435","Serroventoso"
"sre_035","-8.717378","40.097439","Serroventoso"
"sre_036","-8.724024","40.107844","Souselas"
"sre_037","-8.723928","40.107926","Souselas"
"sre_038","-8.632802","40.161772","Granja do Ulmeiro (Junta de Freguesia)"
"sre_039","-8.598805","40.159749","Casal de Marachão"
"sre_025","-8.709878","40.088546","Coles de Samuel (ACRS)"
"fig_494","-8.822998","40.192626","Brenha (Rua das Alhadas)"
"sre_026","-8.709804","40.088612","Coles de Samuel (ACRS)"
"sre_027","-8.68996","40.103573","Vale da Granja"
"sre_028","-8.690035","40.103491","Vale da Granja"
"sre_029","-8.693479","40.104911","Carvalhal da Azóia"
"sre_050","-8.574834","40.147139","Figueiró do Campo (Capela de Santa Ana)"
"sre_051","-8.632664","40.161807","Granja do Ulmeiro (Junta de Freguesia)"
"sre_052","-8.496711","39.988924","Malhadas"
"sre_053","-8.491513","39.991941","Malhadas (Casal de Cima)"
"sre_054","-8.491431","39.991883","Malhadas (Casal de Cima)"
"sre_055","-8.488626","39.995249","Malhadas (X)"
"sre_056","-8.488549","39.995793","Malhadas (X)"
"sre_057","-8.488357","39.99543","Malhadas (X)"
"sre_058","-8.486359","40.004982","Cotas"
"sre_059","-8.486455","40.004951","Cotas"
"sre_040","-8.598867","40.159824","Casal de Marachão"
"sre_041","-8.610631","40.160747","Casal de São Pedro"
"sre_042","-8.610615","40.16064","Casal de São Pedro"
"sre_043","-8.615963","40.161194","Painça"
"sre_044","-8.616006","40.161292","Painça"
"sre_045","-8.594849","40.155643","Casal das Neras"
"sre_046","-8.594935","40.155561","Casal das Neras"
"sre_047","-8.581378","40.152956","Entre-Valas (X)"
"sre_048","-8.581309","40.152887","Entre-Valas (X)"
"sre_049","-8.574813","40.147249","Figueiró do Campo (Capela de Santa Ana)"
"1404","-8.470942","40.129252","Rua da Ribeira - Ribeira de Casconha 1"
"1403","-8.473281","40.128021","Rua da Ribeira - Ribeira de Casconha 2"
"1402","-8.478186","40.127072","Orelhudo - centro"
"1401","-8.480537","40.126955","Largo da Fonte - Orelhudo"
"1400","-8.471893","40.131225","Largo da Pêla - (casconha centro)"
"1409","-8.40913","40.249922","Rua José Antunes Vaz Serra 2, sent. Brasfemes"
"1408","-8.440107","40.267823","Rua de Alcorredores 1, sent. Souselas"
"1407","-8.440449","40.267734","Rua de Alcorredores 1, sent. Fornos"
"1406","-8.438389","40.271187","Rua de Alcorredores 2, sent. Souselas"
"1405","-8.438497","40.271083","Rua de Alcorredores 2, sent. Fornos"
"1415","-8.424957","40.286843","Rua dos Correios, sent. Fornos"
"1414","-8.434898","40.272725","Rua da Ponte Pedrinha 1, sent. Souselas"
"1413","-8.434825","40.272972","Rua da Ponte Pedrinha 1, sent. Fornos"
"1412","-8.43134","40.276553","Rua da Ponte Pedrinha 2, sent. Fornos"
"1411","-8.43116","40.276758","Rua da Ponte Pedrinha 2, sent. Souselas"
"1410","-8.428852","40.277212","Rua Cabeço da Fragosa, Ribeiro de Vilela, sent. Souselas"
"1419","-8.427154","40.295238","Rua Vale de S. Pedro 4, sent. Souselas"
"1418","-8.42816","40.281521","Rua da Adega Cooperativa, sent. Souselas"
"1417","-8.428327","40.281275","Rua da Adega Cooperativa, sent. Fornos"
"1416","-8.424909","40.286266","Rua dos Correios, sent. Souselas"
"1426","-8.423645","40.290505","Rua Vale de S. Pedro 1, sent. Marmeleira"
"1425","-8.423597","40.290161","Rua Vale de S. Pedro 1, sent. Souselas"
"1424","-8.424481","40.291678","Rua Vale de S. Pedro 2, sent. Marmeleira"
"1423","-8.424465","40.291575","Rua Vale de S. Pedro 2, sent. Souselas"
"1422","-8.426207","40.293088","Rua Vale de S. Pedro 3, sent. Marmeleira"
"1421","-8.42606","40.292781","Rua Vale de S. Pedro 3, sent. Souselas"
"1420","-8.427127","40.295438","Rua Vale de S. Pedro 4, sent. Marmeleira"
"1429","-8.426196","40.303764","Rua Senhora da Agonia, sent. Souselas"
"1428","-8.426375","40.307155","Rua João Manuel Pereira Gonçalves, sent. Marmeleira"
"1427","-8.426557","40.306811","Rua João Manuel Pereira Gonçalves, sent. Souselas"
"sre_010","-8.645242","40.072078","Casa Velha"
"sre_011","-8.645114","40.072058","Casa Velha"
"1440","-8.43385","40.298273","Rua das Lentieiras 1, S. Martinho do Pinheiro, sent. Marmeleira"
"sre_012","-8.654228","40.068474","Lousões"
"sre_013","-8.655526","40.07526","Piquete (X)"
"sre_014","-8.655221","40.074926","Piquete (X)"
"sre_015","-8.665982","40.084595","Carregosa (X)"
"sre_016","-8.665815","40.084626","Carregosa (X)"
"1437","-8.42545","40.308401","Rua 25 de Abril, Marmeleira, sent.marmeleira"
"1436","-8.425329","40.308659","Rua 25 de Abril, Marmeleira, sent.souselas"
"1435","-8.425452","40.310473","Rua José Leopoldino dos Santos, Marmeleira, sent. Marmeleira"
"1434","-8.425499","40.3105","Rua José Leopoldino dos Santos, Marmeleira, sent. Souselas"
"1433","-8.425835","40.312037","Rua 1ª de Maio, Marmeleira"
"1432","-8.427526","40.313194","Rua do Carril, Marmeleira"
"1431","-8.4268","40.311132","Rua do Pó, Marmeleira"
"1430","-8.426147","40.304091","Rua Senhora da Agonia, sent. Marmeleira"
"1439","-8.437226","40.297976","Rua das Lentieiras 2, S. Martinho do Pinheiro, sent. Marmeleira"
"1438","-8.437874","40.298002","Rua das Lentieiras 2, S. Martinho do Pinheiro, sent. S.mart. Pinheiro"
"ohp_171","-7.92044","40.400535","Andorinha (Vinha)"
"fig_479","-8.839","40.163565","Tavarede (Chã)"
"1451","-8.440376","40.289918","Rua dos Calços, Zouparria do Monte, sent. Sargento Mor"
"fig_475","-8.843116","40.156516","Estrada de Mira"
"sre_001","-8.653831","40.160386","Montemor-o-Velho (Estação)"
"1450","-8.44025","40.289829","Rua da Liberdade, Zouparria do Monte, sent. Souselas"
"sre_002","-8.653895","40.1603","Montemor-o-Velho (Estação)"
"fig_473","-8.844894","40.157516","Escola Dr Cristina Torres"
"sre_003","-8.634894","40.164334","Granja do Ulmeiro (Estação)"
"sre_004","-8.634959","40.164383","Granja do Ulmeiro (Estação)"
"sre_005","-8.613549","40.066783","Soure (Secundária)"
"sre_006","-8.626258","40.059565","Soure (Correios)"
"sre_007","-8.62622","40.059466","Soure (Correios)"
"sre_008","-8.633017","40.057832","Soure (Senhor das Almas)"
"1448","-8.444355","40.289178","Rua Alto da Eira, Sargento Mor, sent. Souselas"
"1447","-8.446994","40.288764","Rua do Lagar, Sargento Mor"
"1446","-8.434766","40.29087","Rua da Ponte de S. Bento, Zouparria, sent. S.martinho do Pinheiro"
"1445","-8.435258","40.290746","Rua Central da Fonte 1, Zouparria do Monte, sent. Sargento Mor"
"1444","-8.434495","40.290431","Rua Carriça dos Sargaçais, Zouparria do Monte, sent. Souselas"
"1443","-8.43794","40.296728","Largo N. Sr.ª da Nazaré, S. Martinho do Pinheiro, sent. Zouparria"
"1442","-8.438011","40.296949","Largo N. Sr.ª da Nazaré, S. Martinho do Pinheiro, sent. S.martinho do Pinheiro"
"1441","-8.433721","40.29833","Rua das Lentieiras 1, S. Martinho do Pinheiro, sent. S.mart. Pinheiro"
"1449","-8.444233","40.289486","Rua Alto da Eira, Sargento Mor, sent. Ic2"
"1462","-8.440198","40.234862","Rua Augusto Luiz Martha 1, sent. Loreto"
"1461","-8.438636","40.237135","Rua Augusto Luiz Martha 2, sent. Loreto"
"1460","-8.441719","40.250891","Interface Ponte de Eiras"
"1459","-8.430997","40.290136","Rua Nova dos Sargaçais 1, Souselas, sent. Sargento Mor"
"1458","-8.431555","40.290058","Rua Nova dos Sargaçais 1, Souselas, sent. Souselas"
"1457","-8.428103","40.289718","Rua Nova dos Sargaçais 2, Souselas, sent. Souselas"
"1456","-8.428317","40.289759","Rua Nova dos Sargaçais 2, Souselas, sent. Sargennto Mor"
"1455","-8.42788","40.291347","Rua Zeca Afonso, Souselas, sent. norte"
"1454","-8.427987","40.291218","Rua Zeca Afonso, Souselas, sent. sul"
"1453","-8.437622","40.290486","Rua Central da Fonte 2, Zouparria do Monte, sent. Sargento Mor"
"1452","-8.437436","40.290529","Rua Central da Fonte 2, Zouparria do Monte, sent. Souselas"
"1473","-8.40151","40.306367","Rua Frei Francisco de Macedo, Botão, sent. Botão"
"1472","-8.401013","40.306419","Rua Frei Francisco de Macedo, Botão, sent. cemiterio"
"1471","-8.419737","40.293699","Rua dos Troviscais, Souselas, sent. Ip3"
"1470","-8.420113","40.293421","Rua dos Troviscais, Souselas, sent. Souselas"
"1469","-8.406484","40.304816","Cruzamento do Outeiro do Botão - N336, sent. Póvoa do Loureiro"
"1468","-8.406572","40.304609","Cruzamento do Outeiro do Botão - N336, sent. Souselas"
"1467","-8.401098","40.301995","Largo das Almas, Outeiro do Botão"
"1466","-8.435742","40.29387","Rua do Pinheiro Manso, sent. Souselas"
"1465","-8.435557","40.293748","Rua do Pinheiro Manso, sent. S. Martinho do Pinheiro"
"1464","-8.439957","40.234985","Rua Augusto Luiz Martha 1, sent. bombas"
"1463","-8.438483","40.23742","Rua Augusto Luiz Martha 2, sent. bombas"
"1484","-8.396464","40.319589","Rua dos Fontenários 1, Larçã, sent. Souselas"
"1483","-8.396645","40.322382","Rua dos Fontenários 2, Larçã, sent. Póvoa do Loureiro"
"1482","-8.396701","40.322239","Rua dos Fontenários 2, Larçã, sent. Souselas"
"1481","-8.398328","40.306623","Rua do Lagar 1, Igreja do Botão, sent. Botão"
"1480","-8.398315","40.306664","Rua do Lagar 1, Igreja do Botão, sent. Cemiterio"
"1479","-8.396196","40.305482","Rua do Lagar 2, Botão, sent. Botão"
"1478","-8.395804","40.305372","Rua do Lagar 2, Botão, sent. Cemiterio"
"1477","-8.393808","40.305789","Rua do Lagar 3, Botão, sent. Cemiterio"
"1476","-8.393642","40.305826","Rua do Lagar 3, Botão, sent. Botão"
"1475","-8.404955","40.306884","N336, Botão Cemitério, sent. Póvoa do Loureiro"
"1474","-8.405443","40.307052","N336, Botão  Cemitério, sent. Souselas"
"1495","-8.396768","40.325684","Rua Dr. Mário Matos 1, Paço, sent. Larçã"
"1494","-8.39627","40.328159","Rua Dr. Mário Matos 2, Paço, sent. Larçã"
"1493","-8.395932","40.330496","Rua das Hortas, Paço, sent. Póvoa do Loureiro"
"1492","-8.396001","40.3305","Rua das Hortas, Paço, sent. Larçã"
"1491","-8.395926","40.319871","Rua da Escola, Larçã"
"1490","-8.377848","40.325878","Rua da Liberdade 1, Mata de São Pedro, sent. Mata S.pedro"
"1489","-8.377714","40.325864","Rua da Liberdade 1, Mata de São Pedro, sent. Larçã"
"1488","-8.374819","40.325074","Rua da Liberdade 2, Mata de São Pedro"
"1487","-8.398793","40.316231","Rua da Laranjeira, Larçã, sent. Povoa do Loureiro"
"1486","-8.398862","40.316263","Rua da Laranjeira, Larçã, sent. Souselas"
"1485","-8.396282","40.319789","Rua dos Fontenários 1, Larçã, sent. Póvoa do Loureiro"
"mmv_080","-8.682804","40.290264","Faíscas (Rua Nova)"
"mmv_072","-8.65136","40.283599","Arazede (Academia)"
"mmv_073","-8.649247","40.28756","Vila Franca"
"mmv_070","-8.594944","40.258545","Portela (Porto Espinheiro)"
"mmv_071","-8.651255","40.283494","Arazede (Academia)"
"1499","-8.394622","40.347772","Rua do Mato do Poço 1, Paúl"
"mmv_076","-8.656285","40.288512","Grilos (X)"
"1498","-8.401214","40.349247","Rua do Mato do Poço 2, Paúl"
"mmv_077","-8.656323","40.288627","Grilos (X)"
"1497","-8.396698","40.32595","Rua Dr. Mário Matos 1, Paço, sent. Póvoa do Loureiro"
"mmv_074","-8.64903","40.287658","Vila Franca"
"1496","-8.396128","40.32838","Rua Dr. Mário Matos 2, Paço, sent. Póvoa do Loureiro"
"mmv_075","-8.675489","40.287983","Faíscas (EB23)"
"mmv_078","-8.67428","40.28897","Faíscas (X EB23)"
"mmv_079","-8.674467","40.289116","Faíscas (X EB23)"
"mmv_061","-8.61464","40.252195","Casal Fernando"
"mmv_062","-8.61451","40.252305","Casal Fernando"
"mmv_060","-8.637979","40.245516","Meco"
"mmv_065","-8.592985","40.253829","Portela (Rua Capela)"
"mmv_066","-8.592931","40.253971","Portela (Rua Capela)"
"600","-8.425617","40.213805","Nicolau Chanterenne, R.  - Paragem 3 - Sent. Conchada"
"mmv_063","-8.604676","40.25342","Casal de Penas (X)"
"601","-8.421786","40.224826","E. M. 539 (coselhas) - Hospital"
"mmv_064","-8.60468","40.253548","Casal de Penas (X)"
"602","-8.420742","40.20967","Sá da Bandeira, Av. - Paragem 3 - Gil Vicente - Sent. Asc."
"mmv_069","-8.595","40.258384","Portela (Porto Espinheiro)"
"603","-8.420464","40.209511","Sá da Bandeira, Av. - Paragem 4 - Gil Vicente - Sent. Asc."
"604","-8.421761","40.209689","Padre António Vieira, R. - Paragem 1 - Aac - Sent. Asc."
"mmv_067","-8.603861","40.25551","Outeiro Longo"
"605","-8.425292","40.21054","Padre António Vieira, R. - Paragem 2 - Sent. Asc."
"mmv_068","-8.603764","40.255611","Outeiro Longo"
"606","-8.425027","40.209215","Museu Machado de Castro"
"608","-8.415483","40.211061","Lourenço Almeida Azevedo, R. - Campo Santa Cruz - Sent. Asc."
"609","-8.41666","40.211665","Antero de Quental, R. - Quartel General - Sent. Desc."
"mmv_094","-8.684483","40.17211","Montemor-o-Velho (Câmara Municipal)"
"mmv_095","-8.669189","40.174414","Casal Novo do Rio (X)"
"mmv_092","-8.681324","40.175029","Montemor-o-Velho (Segurança Social)"
"mmv_093","-8.68127","40.174881","Montemor-o-Velho (Segurança Social)"
"mmv_098","-8.70409","40.138777","Verride (Estação)"
"610","-8.415254","40.209954","Rua Pedro Monteiro - Casa da Cultura"
"mmv_099","-8.704015","40.138872","Verride (Estação)"
"611","-8.422352","40.210961","Sá da Bandeira, Av. - Travessa junto à Acic"
"mmv_096","-8.66927","40.174316","Casal Novo do Rio (X)"
"612","-8.417917","40.214332","Machado de Castro, Rua - Sent. Celas"
"mmv_097","-8.711906","40.149644","Ereira"
"613","-8.414819","40.214332","Calouste Gulbenkian, Av. - Sent. Celas"
"614","-8.41911","40.210725","Antero de Quental, R. - Centro Saúde Celas - Sent. Asc."
"615","-8.421055","40.210125","Pr. da Républica - Transversal Sá Bandeira (terminus L.26)"
"616","-8.416455","40.206692","Santa Teresa - Dir. Arcos"
"617","-8.419785","40.207206","Alexandre Herculano,r."
"618","-8.421514","40.208028","Castro Matoso, R.  - Escadas Monumentais"
"619","-8.424318","40.207865","Larga, R. - Universidade - Sent.praça D. Dinis"
"mmv_090","-8.739412","40.307147","Volta da Tocha"
"mmv_091","-8.73934","40.307204","Volta da Tocha"
"mmv_083","-8.692385","40.292663","Bunhosa (Carapuços)"
"mmv_084","-8.70945","40.293993","Bunhosa (X Sanguinheira)"
"mmv_081","-8.682629","40.290322","Faíscas (Rua Nova)"
"mmv_082","-8.692372","40.292567","Bunhosa (Carapuços)"
"620","-8.420355","40.206357","Júlio Henriques, Al. - Jardim Botânico - Sent. S. José"
"mmv_087","-8.716912","40.296603","Arneiro do Tecelão"
"621","-8.420081","40.206091","Júlio Henriques, Al. - Jardim Botânico - Sent. Praça da República"
"mmv_088","-8.727583","40.300687","Pelichos"
"622","-8.416621","40.206533","Santa Teresa - Dir. Solum"
"mmv_085","-8.709246","40.294064","Bunhosa (X Sanguinheira)"
"623","-8.419453","40.203808","Júlio Henriques, Al. - Jardim Escola - Sent. Praça da República"
"mmv_086","-8.716789","40.296435","Arneiro do Tecelão"
"624","-8.419434","40.202982","Combatentes, R. - Seminário Maior de Coimbra (ex-gráfica) - Sent. S. José"
"625","-8.418706","40.20361","Marnoco e Sousa, R. - Paragem 1 - Sent. Asc."
"626","-8.415686","40.204792","Marnoco e Sousa, R. - Paragem 2 (penedo da Saudade) - Sent. Asc."
"mmv_089","-8.72752","40.300758","Pelichos"
"627","-8.417318","40.203191","Combatentes, R. - Acapo - Sent. Arcos do Jardim"
"628","-8.416452","40.203138","Combatentes, R. - Acapo - Sent. S. José"
"629","-8.417227","40.201202","Brasil, R. - Paragem 3 (alpenduradas) - Sent. Portagem"
"prs_099","-8.317118","40.208282","Carvalho (Portela)"
"prs_097","-8.315315","40.20977","Carvalho de Cima"
"prs_098","-8.315172","40.209795","Carvalho de Cima"
"630","-8.416104","40.201509","Brasil, R. - Paragem 2 (alpenduradas) - Sent. S. José"
"631","-8.421053","40.199858","Brasil, R. - Paragem 4 (s. Teotónio) - Sent. Portagem"
"632","-8.419437","40.200229","Brasil, R. - Paragem 1 (s. Teotónio) - Sent. S. José"
"633","-8.422214","40.200686","Brasil, R. - Paragem 5 (ladeira do Batista) - Sent. Portagem"
"634","-8.425407","40.203722","Lousã, Av. - Insua dos Bentos - Sent. Rua do Brasil"
"635","-8.426137","40.204783","Emídio Navarro, Av.- Alegria - Dir. Portagem"
"636","-8.420789","40.20682","Martim de Freitas, Rua - Sent. Rot. Arcos do Jardim"
"637","-8.417064","40.206954","Rua Pedro Monteiro - Largo de Santana"
"638","-8.424348","40.201685","Lousã, Av. - Parque Verde do Mondego - Sent. Rua do Brasil"
"639","-8.424745","40.203772","Emídio Navarro, Av.- Estação Parque - Dir. Portagem"
"641","-8.421007","40.194628","Urbano Duarte, Av.- Dir. Vale das Flores"
"642","-8.420719","40.195061","Urbano Duarte, Av.- Dir. Portagem"
"643","-8.417802","40.192707","Mendes Silva, Av. - Quinta da Nora - Dir. Vale das Flores"
"644","-8.418843","40.194127","Carlos Seixas, R. - Paragem 1 - Sent. Desc."
"645","-8.418623","40.195091","Verde Pinho, R. - Paragem 2 - Sent. Desc."
"646","-8.419305","40.195513","Verde Pinho, R. - Paragem 3 - Sent. Desc."
"647","-8.419477","40.190683","Urbanização da Boavista - Sent. Polo Ii"
"648","-8.419885","40.190893","Urbanização da Boavista - Sent. Rot. Boavista"
"649","-8.415701","40.195587","Carlos Seixas, R. - Paragem 2 - Sent. Desc. (38)"
"prs_077","-8.258374","40.185396","Couchel (X)"
"prs_075","-8.247983","40.191576","Vale Vaz (Quinta do Sobreiro)"
"prs_076","-8.253914","40.188107","Vale Vaz (Covão)"
"650","-8.420285","40.196019","Arregaça (urb. Quinta da Estrela)"
"651","-8.418507","40.190033","Boavista (escola de Hotelaria) - Sent. Rot. Boavista"
"652","-8.418658","40.189951","Boavista (escola de Hotelaria) - Sent. Pólo Ii"
"653","-8.425916","40.186783","E. N. 110-2 (volta do Salgueiral) - Sent. Conraria"
"654","-8.425731","40.187177","E. N. 110-2 (volta do Salgueiral) - Sent. Lages"
"655","-8.415896","40.187007","Miguel Bombarda, R. (boavista) - Sentido Polo Ii"
"656","-8.416491","40.187115","Miguel Bombarda, R. (boavista) - Sent. Rot. da Boavista"
"657","-8.42422","40.182775","E. N. 110-2 (srª do Amparo) - Sent. Conraria"
"prs_080","-8.273776","40.201512","Pinheiro"
"658","-8.424341","40.183487","E. N. 110-2 (srª do Amparo) - Sent. Lages"
"prs_081","-8.273652","40.201485","Pinheiro"
"659","-8.421927","40.18","E. N. 110-2 (copeira - Cruz. 110 - 3) - Sent. Lages"
"prs_084","-8.290921","40.203566","Quinta da Algaça"
"prs_085","-8.291199","40.203611","Quinta da Algaça"
"prs_082","-8.288563","40.201005","Algaça (X Ribas)"
"prs_083","-8.28839","40.200884","Algaça (X Ribas)"
"prs_088","-8.286682","40.217482","Pereiro d'Além"
"prs_089","-8.286604","40.217466","Pereiro d'Além"
"prs_086","-8.286182","40.21107","Pereiro de Baixo"
"prs_087","-8.285987","40.211152","Pereiro de Baixo"
"660","-8.4224","40.180392","E. N. 110-2 (copeira - Cruz. 110 - 3) - Sent. Conraria"
"661","-8.416124","40.176609","E. N. 110-2 (univ.vasco da Gama) - Sent. Lages"
"662","-8.415598","40.176373","E. N. 110-2 (univ. Vasco da Gama) - Sent. Conraria"
"663","-8.417439","40.165912","E. N. 110-3 - Marco dos Pereiros (centro) - Sent. Assafarge"
"664","-8.422725","40.163202","Santa Luzia - Sent. Assafarge"
"665","-8.416868","40.165934","E. N. 110-3 - Marco dos Pereiros (centro) - Sent. Castelo Viegas"
"666","-8.422577","40.163288","Santa Luzia - Sent. Hospital S. Cid"
"667","-8.416367","40.163831","E. N. 110-2 - Marco dos Pereiros (sul) - Sent. Assafarge"
"668","-8.416167","40.163473","E. N. 110-2 - Marco dos Pereiros (sul) - Sent. Hospital S. Cid"
"prs_091","-8.285279","40.22026","Crasto"
"669","-8.420294","40.163803","E. N. 110-2 - Marco dos Pereiros - Sub-estação - Sent. Hospital S. Cid"
"prs_092","-8.305934","40.230471","Soutelo (Centro Convívio)"
"prs_090","-8.285387","40.220168","Crasto"
"prs_095","-8.314072","40.214743","Terreiros d'Além"
"prs_096","-8.313959","40.214758","Terreiros d'Além"
"prs_093","-8.310438","40.218231","Terreiros Santo António (X)"
"prs_094","-8.310316","40.218206","Terreiros Santo António (X)"
"prs_057","-8.209884","40.249085","Barreiro"
"670","-8.420109","40.163836","E. N. 110-2 - Marco dos Pereiros - Sub-estação - Sent. Assafarge"
